path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,1237342,2956187988432,1256,7192,7192,1931
1,1954939,5927821000734,1216,8324,8559,2795
