path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,4488108,133209226985,1097,7737,8461,442,4508893,8449
1,4482295,112667941106,1193,6929,7608,429,4477714,7620
