path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,2866255,3800877870184,1283,12016,12027,2720
1,3164014,3235635667106,1166,14669,14876,4748
