path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,58934382,29675939351558,1198,18436,18496,3511
1,57382529,21013382343134,1238,12383,12384,2722
