path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3628894,153004731625,1078,8752,8759,482,3644951
1,3411038,122439222476,1183,7858,7868,543,3407726
