path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,2957158,97421747511,1008,9131,9131,627,2958929
1,2928371,112643764292,1000,9534,9534,591,2939487
