path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3627043,112703358830,972,9720,9721,675,3630952
1,3353833,107234248950,1038,8953,8953,579,3351171
