[  0%] Building CXX object scratch/ECNMC/CMakeFiles/monitors_module.dir/monitors_module/PoissonSampler.cc.o
[  0%] Linking CXX static library ../../lib/libmonitors_module.a
[  0%] Linking CXX executable ns3.41-DatacenterSimulation-debug

Start Single Queue Simulation
Hosts and Switches IP addresses
Src: 0 Id:0 IP: 10.1.1.1
Src: 1 Id:1 IP: 10.1.2.1
Dst: 0 Id:2 IP: 10.2.1.1
Total preparing time = 993998 microsecond
Config Parameters
srcHostToSwitchLinkRate: 1000Mbps
hostToSwitchLinkDelay: 50us
bottleneckLinkRate: 1580.0Mbps
pctPacedBack: 0.8
enableSwitchECN: 1
enableECMP: 1
sampleRate: 4500
errorRate: 1.5e-05
dirName: forward
experiment: 1
trafficStartTime: 0.0
trafficStopTime: 0.9
steadyStartTime: 0.3
steadyEndTime: 0.8
packet_size,cdf
446,0.272799
447,0.272887
448,0.273001
449,0.273478
450,0.273646
451,0.2738
452,0.273995
453,0.274069
454,0.274143
455,0.274271
456,0.274338
457,0.274425
458,0.274634
459,0.274667
460,0.274768
461,0.274862
462,0.274956
463,0.275003
464,0.275104
465,0.275191
466,0.275352
467,0.275594
468,0.275742
469,0.275863
470,0.27597
471,0.276091
472,0.276138
473,0.276179
474,0.276347
475,0.276394
476,0.276434
477,0.276488
478,0.276521
479,0.276568
480,0.276636
481,0.27802
482,0.278268
483,0.278423
484,0.278503
485,0.278624
486,0.278698
487,0.278826
488,0.278893
489,0.27892
490,0.279202
491,0.279236
492,0.27931
493,0.279343
494,0.27941
495,0.279444
496,0.279504
497,0.279592
498,0.279766
499,0.280076
500,0.280149
501,0.280203
502,0.280243
503,0.280311
504,0.280344
505,0.280405
506,0.280479
507,0.280553
508,0.280613
509,0.28064
510,0.280929
511,0.281036
512,0.281083
513,0.281157
514,0.281271
515,0.281963
516,0.282057
517,0.282145
518,0.282192
519,0.282434
520,0.282534
521,0.282676
522,0.283179
523,0.28322
524,0.283502
525,0.283636
526,0.283744
527,0.283845
528,0.283905
529,0.284033
530,0.28416
531,0.284234
532,0.284301
533,0.284342
534,0.284503
535,0.284637
536,0.284705
537,0.284826
538,0.284926
539,0.285007
540,0.285094
541,0.285188
542,0.285195
543,0.285215
544,0.285256
545,0.285296
546,0.2858
547,0.28588
548,0.285941
549,0.285974
550,0.286048
551,0.286115
552,0.286203
553,0.28625
554,0.286384
555,0.286411
556,0.286472
557,0.286525
558,0.286996
559,0.287063
560,0.287096
561,0.287278
562,0.287345
563,0.287439
564,0.287533
565,0.28762
566,0.287654
567,0.287741
568,0.288292
569,0.288353
570,0.289481
571,0.289535
572,0.289569
573,0.289589
574,0.289636
575,0.289676
576,0.289952
577,0.290012
578,0.290113
579,0.290207
580,0.290294
581,0.290355
582,0.290402
583,0.290711
584,0.290771
585,0.290812
586,0.291128
587,0.291168
588,0.291195
589,0.291275
590,0.291322
591,0.291369
592,0.291403
593,0.29145
594,0.291517
595,0.291578
596,0.291719
597,0.291779
598,0.291846
599,0.291981
600,0.292035
601,0.292102
602,0.292209
603,0.292243
604,0.292337
605,0.292384
606,0.292706
607,0.292753
608,0.2928
609,0.292847
610,0.292989
611,0.293015
612,0.293056
613,0.293089
614,0.293136
615,0.29317
616,0.293284
617,0.293331
618,0.293492
619,0.293553
620,0.293647
621,0.293701
622,0.294319
623,0.294393
624,0.29444
625,0.294446
626,0.294534
627,0.294601
628,0.294688
629,0.294722
630,0.294782
631,0.294836
632,0.29489
633,0.294917
634,0.295071
635,0.295105
636,0.295165
637,0.295192
638,0.295239
639,0.295293
640,0.29534
641,0.295421
642,0.295501
643,0.295575
644,0.295636
645,0.29571
646,0.29581
647,0.296045
648,0.296113
649,0.296234
650,0.296287
651,0.296314
652,0.296341
653,0.296368
654,0.296455
655,0.29663
656,0.296879
657,0.297033
658,0.297658
659,0.297712
660,0.298565
661,0.298639
662,0.298699
663,0.29876
664,0.298773
665,0.298814
666,0.298874
667,0.298914
668,0.299452
669,0.299499
670,0.299579
671,0.29964
672,0.299761
673,0.299821
674,0.299902
675,0.299922
676,0.300009
677,0.300023
678,0.300117
679,0.300245
680,0.300265
681,0.300365
682,0.300426
683,0.30052
684,0.30058
685,0.300634
686,0.300708
687,0.300775
688,0.300789
689,0.300795
690,0.301091
691,0.301158
692,0.301219
693,0.301252
694,0.301326
695,0.301387
696,0.301474
697,0.301508
698,0.301548
699,0.301595
700,0.301682
701,0.301729
702,0.30187
703,0.301944
704,0.302005
705,0.302112
706,0.302267
707,0.302704
708,0.302771
709,0.302818
710,0.302872
711,0.302972
712,0.303039
713,0.303127
714,0.303234
715,0.303355
716,0.303564
717,0.303711
718,0.303906
719,0.304027
720,0.304215
721,0.304376
722,0.304538
723,0.304652
724,0.304733
725,0.304806
726,0.30488
727,0.304961
728,0.305021
729,0.305048
730,0.305129
731,0.305169
732,0.30521
733,0.30527
734,0.30531
735,0.305384
736,0.305438
737,0.305465
738,0.305532
739,0.305593
740,0.305633
741,0.305666
742,0.3057
743,0.305801
744,0.305855
745,0.305928
746,0.305975
747,0.306096
748,0.306143
749,0.306184
750,0.306258
751,0.306352
752,0.306446
753,0.306466
754,0.306506
755,0.306674
756,0.306715
757,0.306762
758,0.306849
759,0.306916
760,0.307084
761,0.307111
762,0.307158
763,0.307192
764,0.307272
765,0.307286
766,0.307648
767,0.307662
768,0.307702
769,0.307776
770,0.307884
771,0.307998
772,0.308031
773,0.308072
774,0.308166
775,0.30824
776,0.3083
777,0.30834
778,0.308434
779,0.308616
780,0.30871
781,0.308844
782,0.308925
783,0.309079
784,0.309221
785,0.309328
786,0.309469
787,0.309583
788,0.309671
789,0.309704
790,0.309765
791,0.309832
792,0.309886
793,0.309926
794,0.310013
795,0.310054
796,0.310101
797,0.310148
798,0.310242
799,0.310262
800,0.310302
801,0.310369
802,0.31092
803,0.311001
804,0.311632
805,0.311713
806,0.311747
807,0.311874
808,0.311975
809,0.312042
810,0.312116
811,0.312197
812,0.312237
813,0.312298
814,0.312372
815,0.312425
816,0.312452
817,0.312513
818,0.312613
819,0.312681
820,0.312748
821,0.312795
822,0.312842
823,0.312922
824,0.312976
825,0.31305
826,0.31352
827,0.313628
828,0.313695
829,0.313756
830,0.314058
831,0.314273
832,0.31436
833,0.314414
834,0.314757
835,0.314871
836,0.314904
837,0.314951
838,0.315173
839,0.315408
840,0.315435
841,0.315576
842,0.315623
843,0.315704
844,0.315751
845,0.315825
846,0.315932
847,0.315973
848,0.316013
849,0.316053
850,0.31645
851,0.316524
852,0.316651
853,0.316759
854,0.316772
855,0.316846
856,0.31688
857,0.316913
858,0.31696
859,0.317081
860,0.317222
861,0.317263
862,0.317303
863,0.317363
864,0.31741
865,0.317478
866,0.317572
867,0.317619
868,0.317672
869,0.317686
870,0.317699
871,0.318096
872,0.318149
873,0.318203
874,0.318264
875,0.318344
876,0.318411
877,0.318694
878,0.318741
879,0.318774
880,0.318888
881,0.318929
882,0.319063
883,0.319103
884,0.319184
885,0.319238
886,0.319312
887,0.319318
888,0.319426
889,0.319601
890,0.319695
891,0.319735
892,0.319782
893,0.319809
894,0.319822
895,0.319849
896,0.319943
897,0.319977
898,0.320084
899,0.320178
900,0.320192
901,0.320259
902,0.320306
903,0.32038
904,0.32044
905,0.320514
906,0.320635
907,0.320682
908,0.320723
909,0.320763
910,0.320783
911,0.320823
912,0.320917
913,0.320958
914,0.321079
915,0.321153
916,0.321186
917,0.32122
918,0.321267
919,0.321388
920,0.321442
921,0.321556
922,0.321616
923,0.321717
924,0.321784
925,0.321872
926,0.321932
927,0.322026
928,0.322302
929,0.322362
930,0.322476
931,0.32259
932,0.322671
933,0.322711
934,0.322799
935,0.322846
936,0.322879
937,0.322987
938,0.323027
939,0.323081
940,0.323141
941,0.323222
942,0.323262
943,0.323303
944,0.323397
945,0.323417
946,0.32378
947,0.323827
948,0.323853
949,0.323934
950,0.324001
951,0.324048
952,0.324089
953,0.324142
954,0.32423
955,0.324324
956,0.324411
957,0.324451
958,0.324512
959,0.324572
960,0.324626
961,0.324693
962,0.324861
963,0.324962
964,0.32552
965,0.32558
966,0.325654
967,0.325768
968,0.325916
969,0.326017
970,0.326131
971,0.326205
972,0.326299
973,0.326407
974,0.326521
975,0.326608
976,0.326702
977,0.326736
978,0.326863
979,0.326998
980,0.327146
981,0.32726
982,0.327401
983,0.327455
984,0.327609
985,0.327676
986,0.327844
987,0.327938
988,0.328059
989,0.32814
990,0.328268
991,0.328382
992,0.328644
993,0.328751
994,0.329054
995,0.329215
996,0.329457
997,0.329672
998,0.329954
999,0.330149
1000,0.33033
1001,0.330606
1002,0.330975
1003,0.331204
1004,0.331405
1005,0.331593
1006,0.332037
1007,0.332205
1008,0.332366
1009,0.332487
1010,0.332829
1011,0.332997
1012,0.333159
1013,0.333327
1014,0.333548
1015,0.33375
1016,0.333985
1017,0.33416
1018,0.334381
1019,0.33461
1020,0.334872
1021,0.33508
1022,0.335322
1023,0.335618
1024,0.335792
1025,0.336101
1026,0.336545
1027,0.33682
1028,0.337042
1029,0.33723
1030,0.337888
1031,0.338124
1032,0.338359
1033,0.338594
1034,0.338849
1035,0.339252
1036,0.339393
1037,0.339488
1038,0.339622
1039,0.339743
1040,0.339911
1041,0.340119
1042,0.340347
1043,0.340589
1044,0.340757
1045,0.340851
1046,0.340992
1047,0.341107
1048,0.341241
1049,0.341402
1050,0.341557
1051,0.341725
1052,0.341879
1053,0.342027
1054,0.342121
1055,0.342289
1056,0.342417
1057,0.342558
1058,0.344278
1059,0.344419
1060,0.344526
1061,0.3446
1062,0.344721
1063,0.344869
1064,0.34499
1065,0.345138
1066,0.345373
1067,0.345534
1068,0.345749
1069,0.345924
1070,0.346999
1071,0.347167
1072,0.347294
1073,0.347536
1074,0.347677
1075,0.347872
1076,0.348007
1077,0.348201
1078,0.348336
1079,0.348531
1080,0.348618
1081,0.348712
1082,0.348826
1083,0.348914
1084,0.349008
1085,0.349068
1086,0.349182
1087,0.349236
1088,0.349418
1089,0.349538
1090,0.349606
1091,0.349673
1092,0.34974
1093,0.349861
1094,0.350049
1095,0.350177
1096,0.350257
1097,0.350398
1098,0.350546
1099,0.35062
1100,0.350714
1101,0.350781
1102,0.350808
1103,0.350855
1104,0.350916
1105,0.350996
1106,0.351124
1107,0.351218
1108,0.351292
1109,0.351346
1110,0.351393
1111,0.351426
1112,0.35148
1113,0.351527
1114,0.351594
1115,0.351655
1116,0.351715
1117,0.351762
1118,0.351803
1119,0.351863
1120,0.351883
1121,0.351924
1122,0.352051
1123,0.352085
1124,0.352159
1125,0.352219
1126,0.352266
1127,0.35228
1128,0.352367
1129,0.352427
1130,0.352521
1131,0.352548
1132,0.352616
1133,0.352649
1134,0.352783
1135,0.35281
1136,0.352871
1137,0.352891
1138,0.352951
1139,0.353012
1140,0.353052
1141,0.353106
1142,0.353126
1143,0.35318
1144,0.353187
1145,0.35322
1146,0.353301
1147,0.353328
1148,0.353402
1149,0.353469
1150,0.353536
1151,0.353563
1152,0.353623
1153,0.35365
1154,0.353771
1155,0.353818
1156,0.353939
1157,0.354006
1158,0.35404
1159,0.354073
1160,0.354141
1161,0.354161
1162,0.354221
1163,0.354275
1164,0.354342
1165,0.354396
1166,0.354436
1167,0.354497
1168,0.354651
1169,0.354671
1170,0.354739
1171,0.354779
1172,0.354819
1173,0.354886
1174,0.355908
1175,0.356035
1176,0.356055
1177,0.356076
1178,0.356149
1179,0.356197
1180,0.356277
1181,0.356317
1182,0.35662
1183,0.35664
1184,0.356687
1185,0.356721
1186,0.356835
1187,0.356855
1188,0.356902
1189,0.356922
1190,0.356962
1191,0.356989
1192,0.35705
1193,0.357077
1194,0.357184
1195,0.357224
1196,0.357292
1197,0.357318
1198,0.357366
1199,0.357406
1200,0.357453
1201,0.357466
1202,0.357547
1203,0.357574
1204,0.357614
1205,0.357661
1206,0.357775
1207,0.357829
1208,0.357856
1209,0.357896
1210,0.357977
1211,0.358011
1212,0.358024
1213,0.358051
1214,0.358111
1215,0.358185
1216,0.358367
1217,0.358407
1218,0.358461
1219,0.358488
1220,0.358817
1221,0.358837
1222,0.358911
1223,0.358951
1224,0.358971
1225,0.359018
1226,0.359072
1227,0.359267
1228,0.359307
1229,0.359354
1230,0.359388
1231,0.359428
1232,0.359522
1233,0.359562
1234,0.361114
1235,0.361135
1236,0.361188
1237,0.361229
1238,0.361276
1239,0.361289
1240,0.361356
1241,0.36141
1242,0.361531
1243,0.361558
1244,0.362042
1245,0.362069
1246,0.362364
1247,0.362384
1248,0.362411
1249,0.362451
1250,0.362794
1251,0.362875
1252,0.362888
1253,0.362895
1254,0.362949
1255,0.362976
1256,0.362996
1257,0.363023
1258,0.363103
1259,0.36311
1260,0.363164
1261,0.363211
1262,0.363231
1263,0.363251
1264,0.363345
1265,0.363426
1266,0.3635
1267,0.363573
1268,0.363594
1269,0.36362
1270,0.363674
1271,0.363694
1272,0.363728
1273,0.363762
1274,0.363943
1275,0.363983
1276,0.364064
1277,0.364097
1278,0.364138
1279,0.364185
1280,0.364239
1281,0.364272
1282,0.364339
1283,0.364393
1284,0.36442
1285,0.364454
1286,0.364507
1287,0.364548
1288,0.364884
1289,0.36491
1290,0.364984
1291,0.365078
1292,0.365219
1293,0.365226
1294,0.367914
1295,0.367967
1296,0.368008
1297,0.368041
1298,0.368122
1299,0.368135
1300,0.368162
1301,0.368216
1302,0.36831
1303,0.36833
1304,0.36837
1305,0.368384
1306,0.368411
1307,0.368465
1308,0.368538
1309,0.368592
1310,0.368619
1311,0.368626
1312,0.36868
1313,0.368713
1314,0.368753
1315,0.368787
1316,0.368827
1317,0.368868
1318,0.368915
1319,0.368982
1320,0.369015
1321,0.369042
1322,0.369116
1323,0.369143
1324,0.36919
1325,0.369244
1326,0.369271
1327,0.369277
1328,0.369707
1329,0.369775
1330,0.369795
1331,0.369815
1332,0.369862
1333,0.369869
1334,0.370648
1335,0.370668
1336,0.370722
1337,0.370769
1338,0.370816
1339,0.370843
1340,0.370863
1341,0.370883
1342,0.37091
1343,0.37095
1344,0.371199
1345,0.371212
1346,0.371286
1347,0.371313
1348,0.371367
1349,0.371414
1350,0.371448
1351,0.371481
1352,0.371528
1353,0.371562
1354,0.371716
1355,0.371743
1356,0.371777
1357,0.371784
1358,0.371824
1359,0.371851
1360,0.371884
1361,0.371911
1362,0.371985
1363,0.372039
1364,0.372146
1365,0.372261
1366,0.372348
1367,0.372408
1368,0.372731
1369,0.372838
1370,0.373
1371,0.373154
1372,0.373309
1373,0.37349
1374,0.373645
1375,0.373752
1376,0.37388
1377,0.373933
1378,0.374014
1379,0.374068
1380,0.374169
1381,0.374202
1382,0.374229
1383,0.374263
1384,0.374303
1385,0.37433
1386,0.374498
1387,0.374525
1388,0.374538
1389,0.374572
1390,0.374619
1391,0.374632
1392,0.374699
1393,0.374726
1394,0.377138
1395,0.377219
1396,0.377514
1397,0.377548
1398,0.377656
1399,0.377689
1400,0.377723
1401,0.37775
1402,0.377823
1403,0.377837
1404,0.377991
1405,0.378018
1406,0.378415
1407,0.378442
1408,0.378569
1409,0.378589
1410,0.378657
1411,0.37873
1412,0.378771
1413,0.378804
1414,0.385966
1415,0.385973
1416,0.386094
1417,0.386141
1418,0.386222
1419,0.386262
1420,0.386309
1421,0.386369
1422,0.386625
1424,0.386665
1425,0.386678
1426,0.387424
1427,0.387512
1428,0.387612
1429,0.387619
1430,0.387673
1431,0.387706
1432,0.388506
1433,0.38856
1434,0.389735
1435,0.389762
1436,0.390152
1437,0.390239
1438,0.390273
1439,0.390306
1440,0.390454
1441,0.390521
1442,0.390784
1443,0.390817
1444,0.390904
1445,0.390931
1446,0.392174
1447,0.392221
1448,0.408305
1449,0.408352
1450,0.409018
1451,0.409031
1452,0.409307
1453,0.40934
1454,0.41024
1455,0.410267
1456,0.410294
1457,0.410361
1458,0.410684
1459,0.410711
1460,0.410731
1461,0.410758
1462,0.410785
1463,0.410811
1464,0.411248
1465,0.411275
1466,0.41147
1467,0.411551
1468,0.411631
1469,0.411665
1470,0.412343
1471,0.412363
1472,0.412612
1473,0.412632
1474,0.415373
1476,0.416421
1477,0.416448
1478,0.416468
1479,0.416489
1480,0.416529
1481,0.416563
1482,0.417738
1483,0.417765
1484,0.418437
1485,0.418471
1486,0.423483
1487,0.423516
1488,0.425639
1489,0.42568
1490,0.42578
1491,0.425868
1492,0.425901
1493,0.425921
1494,0.50092
1495,0.500941
1496,0.500981
1497,0.500988
1498,0.501008
1499,0.501028
1500,1
Done 
Total execution time = 344948065 microsecond
