path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,56022001,14802927761836,1144,15617,15617,2982
1,56565953,16566742791748,1136,17271,17271,3847
