path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,2911953,98973060878,1015,8764,9042,552,2900858
1,2898825,98834715471,1040,8910,9177,570,2910412
