path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,57954260,16853452716730,1075,15041,15041,2570
1,59004656,15294436720630,1194,17852,17852,4225
