path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3283431,94627938873,1088,7836,7836,394,3299041
1,3285258,91471042951,1178,8672,8672,575,3286799
