path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,4345560,140868479687,1215,7091,7450,598,4346911,7451
1,4225324,134203576514,1073,8690,8897,617,4239760,8896
