path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3415701,151178851570,1067,8614,8709,439,3416853
1,3216616,106996749261,1195,7822,7901,499,3220386
