path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4242974,152847613350,1116,9143,9450,719,4262588
1,4312076,124204413743,1177,6629,6868,523,4307091
