path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,58051912,40078041677910,1257,12954,12972,2803
1,62893656,36773346379357,1195,17615,17700,2992
