path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,3534328,132151562693,967,9759,9761,675,3546420,9772
1,3184962,119346602486,1037,8974,8974,583,3178661,8963
