path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3529188,131512176771,985,9177,9182,626,3542481
1,3273635,120857218313,1012,9577,9577,639,3267404
