path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3596600,118020218392,981,9221,9226,607,3603303
1,3387287,101171619883,1010,9585,9585,625,3383857
