path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4143063,169568895089,1046,7873,8509,410,4140536
1,4151262,208272656756,1003,8912,9413,434,4163731
