path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,50214693,13539330015053,1151,15706,15706,3161
1,49966022,15969383030678,1131,17167,17167,3508
