path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,47909333,14283783733896,1160,17090,17090,3327
1,47927507,14271235404408,1119,15777,15777,3515
