path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,4109041,163340894800,1064,8708,9281,833,4124962,9276
1,4077093,158428277766,960,8299,8848,672,4078721,8853
