path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3138730,99332931786,1029,8953,8953,611,3132004
1,3098608,99028636827,985,9684,9684,635,3116166
