path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3549396,159438991822,1034,8900,8911,614,3543729
1,3251255,107424671297,985,9676,9676,634,3260324
