path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,1058671,1174916888106,1223,7946,7946,2288
1,926197,994073336569,1141,14511,14511,3440
