path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,2767848,1667802940188,1119,7043,7571,310,2688199
1,2684395,1625571884009,1071,6894,7454,265,2571889
