path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3026983,94925637024,1015,9292,9292,620,3023245
1,2977578,107206850326,1002,9292,9292,644,2992074
