path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,3199493,81904552673,966,9754,9754,677,3207957,9754
1,3212864,87922784962,1041,8959,8959,586,3204062,8959
