path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,55738350,15763756590790,1160,17097,17097,3488
1,57115672,18994224433306,1119,15779,15779,3453
