path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3833723,145072940064,1171,8612,8624,551,3838359
1,3536963,120491861239,1094,7898,7898,444,3542129
