path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,2858918,101747277702,1017,9213,9302,615,2852849
1,2827053,110506860261,1024,8974,9060,616,2840716
