path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,3281493,5865001543617,1311,11224,11224,3333
1,4138718,3343682996431,1393,12924,13250,4924
