path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,52764580,28946169517096,1180,13290,13633,2947
1,52194827,21004353921981,1272,16385,16802,4175
