path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3346769,98202791412,1092,7817,7817,386,3363558
1,3336385,90429368467,1179,8663,8663,575,3335474
