path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,3996767,135136240845,1038,8585,8882,812,3996080,8895
1,3411756,160841706886,985,9534,9548,597,3405191,9535
