path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3504985,133100171174,977,9309,9317,640,3519825
1,3273833,107847156072,1012,9509,9509,627,3267533
