path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4489730,124391943577,1222,6837,7564,467,4490184
1,4440661,115598150255,1050,7903,8643,441,4446582
