path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,57880359,29305518916967,1153,16066,16125,3945
1,55792267,35219309358013,1136,16615,16615,3100
