path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,3969829,124489299821,1017,8541,8853,745,3963086,8848
1,3988112,135016793224,1018,9078,9367,798,3998540,9372
