path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,52613352,13706695177846,1156,15910,15910,3263
1,52326763,16026817691262,1127,16948,16948,3384
