path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3147206,1493979418336,1102,7114,7706,283,3151412
1,3263778,1627779185734,1146,7318,7851,272,3097828
