path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4462645,129494831757,1213,6752,7345,602,4460482
1,4385007,140797775811,1079,8250,8825,590,4394704
