path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3920591,137547089571,1209,7278,7286,442,3924474
1,3713778,129299218584,1068,9288,9288,539,3720203
