path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,1219279,781919318484,1180,15263,15263,4003
1,1667978,4670969395168,1195,10311,10385,3165
