path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,1819103,970807582934,1222,16719,16719,4949
1,1921784,4451243527059,1185,10177,10252,2899
