path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,2507674,1135023728031,1153,15528,15528,3569
1,2724294,1161923575168,1257,16572,16572,4503
