path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,1261343,637983181046,1254,9229,9229,2726
1,1822605,5577874026973,1209,8975,9073,3212
