path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,2653599,1390478061506,1048,7041,7705,341,2636476
1,2690655,1644529549865,1153,6569,7176,291,2531372
