path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3194348,119293117738,1088,8340,8594,411,3209766
1,3174794,98711831113,1195,7636,7880,478,3173649
